지점,일시,기온(°C),누적강수량(mm),풍향(deg),풍속(m/s),현지기압(hPa),해면기압(hPa),습도(%),일사(MJ/m^2),일조(Sec)
159,2021-06-01 00:01,17.7,0,55.3,2.2,1005.7,1013.8,80.9,0,0
159,2021-06-01 00:02,17.7,0,53.7,2.5,1005.7,1013.8,80.8,0,0
159,2021-06-01 00:03,17.7,0,47.6,2.4,1005.6,1013.7,80.9,0,0
159,2021-06-01 00:04,17.7,0,63.5,2.7,1005.6,1013.7,81.4,0,0
159,2021-06-01 00:05,17.7,0,49.4,2.6,1005.6,1013.7,81.5,0,0
159,2021-06-01 00:06,17.7,0,62.5,2.4,1005.6,1013.7,81.8,0,0
159,2021-06-01 00:07,17.7,0,52.1,2.5,1005.6,1013.7,82.3,0,0
159,2021-06-01 00:08,17.7,0,48.2,2.2,1005.6,1013.7,82.3,0,0
159,2021-06-01 00:09,17.7,0,48.4,3,1005.6,1013.7,82.2,0,0
159,2021-06-01 00:10,17.7,0,51.5,2.1,1005.6,1013.7,82.3,0,0
159,2021-06-01 00:11,17.7,0,55.4,2.9,1005.6,1013.7,82,0,0
159,2021-06-01 00:12,17.7,0,50.1,2.9,1005.6,1013.7,82.6,0,0
159,2021-06-01 00:13,17.7,0,49.9,2.1,1005.6,1013.7,82.8,0,0
159,2021-06-01 00:14,17.6,0,52.8,2.1,1005.6,1013.7,82.9,0,0
159,2021-06-01 00:15,17.6,0,43.8,2.1,1005.5,1013.6,82.5,0,0
159,2021-06-01 00:16,17.6,0,50.9,2.2,1005.5,1013.6,82.8,0,0
159,2021-06-01 00:17,17.6,0,43,2.3,1005.5,1013.6,82.9,0,0
159,2021-06-01 00:18,17.6,0,53.2,3,1005.5,1013.6,83.1,0,0
159,2021-06-01 00:19,17.6,0,55.4,2.8,1005.4,1013.5,83.2,0,0
159,2021-06-01 00:20,17.6,0,52.4,1.8,1005.4,1013.5,82.9,0,0
159,2021-06-01 00:21,17.5,0,43.2,2.6,1005.4,1013.5,83.5,0,0
159,2021-06-01 00:22,17.6,0,58.3,2.8,1005.4,1013.5,83.4,0,0
159,2021-06-01 00:23,17.6,0,50.3,2,1005.4,1013.5,83.4,0,0
159,2021-06-01 00:24,17.6,0,55.4,2.6,1005.4,1013.5,83.7,0,0
159,2021-06-01 00:25,17.6,0,46.6,2.5,1005.4,1013.5,83.4,0,0
159,2021-06-01 00:26,17.5,0,56.6,2.7,1005.4,1013.5,83.7,0,0
159,2021-06-01 00:27,17.6,0,55.3,2.3,1005.4,1013.5,83.5,0,0
159,2021-06-01 00:28,17.6,0,67.6,2.7,1005.4,1013.5,83.4,0,0
159,2021-06-01 00:29,17.6,0,61.7,2.1,1005.4,1013.5,83.7,0,0
159,2021-06-01 00:30,17.5,0,48.5,2.8,1005.4,1013.5,83.8,0,0
159,2021-06-01 00:31,17.5,0,45.2,2.5,1005.4,1013.5,84,0,0
159,2021-06-01 00:32,17.5,0,58.1,2,1005.4,1013.5,83.7,0,0
159,2021-06-01 00:33,17.5,0,65.1,2.5,1005.4,1013.5,84,0,0
159,2021-06-01 00:34,17.5,0,73.7,2.2,1005.4,1013.5,84,0,0
159,2021-06-01 00:35,17.5,0,65.4,2.6,1005.4,1013.5,84.1,0,0
159,2021-06-01 00:36,17.5,0,57,2.3,1005.4,1013.5,84.3,0,0
159,2021-06-01 00:37,17.5,0,48.9,2.3,1005.4,1013.5,84.5,0,0
159,2021-06-01 00:38,17.5,0,72,2.7,1005.3,1013.4,84.7,0,0
159,2021-06-01 00:39,17.5,0,56,2.9,1005.3,1013.4,84.5,0,0
159,2021-06-01 00:40,17.5,0,61.4,2.3,1005.3,1013.4,84.8,0,0
159,2021-06-01 00:41,17.5,0,50.1,3.3,1005.3,1013.4,84.6,0,0
159,2021-06-01 00:42,17.5,0,71.6,2.8,1005.3,1013.4,84.2,0,0
159,2021-06-01 00:43,17.4,0,56.9,3.2,1005.3,1013.5,84.7,0,0
159,2021-06-01 00:44,17.4,0,53.7,2.8,1005.3,1013.5,84.4,0,0
159,2021-06-01 00:45,17.4,0,56.9,2.7,1005.3,1013.5,84.3,0,0
159,2021-06-01 00:46,17.4,0,67.7,2.8,1005.3,1013.5,84.3,0,0
159,2021-06-01 00:47,17.4,0,59.8,2.6,1005.3,1013.5,84.1,0,0
159,2021-06-01 00:48,17.4,0,62.9,2.2,1005.3,1013.5,83.9,0,0
159,2021-06-01 00:49,17.4,0,68.5,2.8,1005.3,1013.5,84.2,0,0
159,2021-06-01 00:50,17.4,0,51.2,2.8,1005.3,1013.5,84.3,0,0
159,2021-06-01 00:51,17.4,0,60.7,2.6,1005.3,1013.5,84.3,0,0
159,2021-06-01 00:52,17.4,0,40.9,2.3,1005.3,1013.5,84.5,0,0
159,2021-06-01 00:53,17.4,0,50,2.4,1005.3,1013.5,84.4,0,0
159,2021-06-01 00:54,17.4,0,56.3,2.1,1005.3,1013.5,84.4,0,0
159,2021-06-01 00:55,17.4,0,47.3,2.7,1005.3,1013.5,84.3,0,0
159,2021-06-01 00:56,17.4,0,53.5,2.3,1005.3,1013.5,84.4,0,0
159,2021-06-01 00:57,17.4,0,47.4,2.3,1005.3,1013.5,84.5,0,0
159,2021-06-01 00:58,17.4,0,55.5,2,1005.3,1013.5,84,0,0
159,2021-06-01 00:59,17.4,0,51,2.2,1005.3,1013.5,84.4,0,0
159,2021-06-01 01:00,17.4,0,54.3,2.3,1005.3,1013.5,84.3,0,0
159,2021-06-01 01:01,17.4,0,62.1,2.4,1005.3,1013.5,84,0,0
159,2021-06-01 01:02,17.4,0,47.3,2.3,1005.3,1013.5,84.2,0,0
159,2021-06-01 01:03,17.4,0,45.4,2.2,1005.3,1013.5,84.1,0,0
159,2021-06-01 01:04,17.4,0,52.6,2.7,1005.3,1013.5,83.6,0,0
159,2021-06-01 01:05,17.4,0,60.7,2.2,1005.3,1013.5,83.7,0,0
159,2021-06-01 01:06,17.4,0,49.3,2,1005.3,1013.5,83.5,0,0
159,2021-06-01 01:07,17.4,0,69.4,2.2,1005.3,1013.5,83.3,0,0
159,2021-06-01 01:08,17.4,0,75.4,2.1,1005.3,1013.5,83.1,0,0
159,2021-06-01 01:09,17.4,0,40.6,2.4,1005.3,1013.5,83.3,0,0
159,2021-06-01 01:10,17.3,0,41.7,2.5,1005.3,1013.5,83.8,0,0
159,2021-06-01 01:11,17.3,0,53.1,2.3,1005.2,1013.4,83.7,0,0
159,2021-06-01 01:12,17.3,0,57,2.2,1005.2,1013.4,83.8,0,0
159,2021-06-01 01:13,17.4,0,54.9,2.1,1005.2,1013.4,83.4,0,0
159,2021-06-01 01:14,17.3,0,55,2.3,1005.2,1013.4,83.6,0,0
159,2021-06-01 01:15,17.3,0,51.2,2.1,1005.2,1013.4,83.7,0,0
159,2021-06-01 01:16,17.3,0,63.3,2.1,1005.2,1013.4,83.8,0,0
159,2021-06-01 01:17,17.3,0,65,2.1,1005.2,1013.4,84.1,0,0
159,2021-06-01 01:18,17.3,0,48.4,2.1,1005.2,1013.4,83.8,0,0
159,2021-06-01 01:19,17.3,0,59.4,2.5,1005.2,1013.4,83.7,0,0
159,2021-06-01 01:20,17.3,0,57.8,2.3,1005.2,1013.4,83.9,0,0
159,2021-06-01 01:21,17.3,0,73.9,2.1,1005.2,1013.4,83.7,0,0
159,2021-06-01 01:22,17.3,0,53.4,2.6,1005.1,1013.3,83.3,0,0
159,2021-06-01 01:23,17.3,0,60.4,2.9,1005.1,1013.3,83.7,0,0
159,2021-06-01 01:24,17.3,0,55.4,2.2,1005.1,1013.3,83.9,0,0
159,2021-06-01 01:25,17.3,0,47.4,1.9,1005.1,1013.3,83.6,0,0
159,2021-06-01 01:26,17.3,0,55.1,3,1005.1,1013.3,83.5,0,0
159,2021-06-01 01:27,17.3,0,56.4,2.7,1005.1,1013.3,83.1,0,0
159,2021-06-01 01:28,17.3,0,66.4,2.4,1005.1,1013.3,82.8,0,0
159,2021-06-01 01:29,17.3,0,56.3,2.8,1005,1013.2,83.3,0,0
159,2021-06-01 01:30,17.3,0,45,3,1005,1013.2,83.5,0,0
159,2021-06-01 01:31,17.3,0,42.6,2.4,1005,1013.2,83.5,0,0
159,2021-06-01 01:32,17.3,0,43,2.4,1005,1013.2,83.2,0,0
159,2021-06-01 01:33,17.3,0,54.7,2.3,1005,1013.2,83.2,0,0
159,2021-06-01 01:34,17.3,0,62.5,2.5,1005,1013.2,83.1,0,0
