지점,일시,기온(°C),누적강수량(mm),풍향(deg),풍속(m/s),현지기압(hPa),해면기압(hPa),습도(%),일사(MJ/m^2),일조(Sec)
131,2020-08-01 00:01,26.2,0,127.3,1.2,1006.7,1013.2,82.2,0,0
131,2020-08-01 00:02,26.2,0,125.7,1.1,1006.7,1013.2,82.1,0,0
131,2020-08-01 00:03,26.2,0,152.9,.9,1006.7,1013.2,82.2,0,0
131,2020-08-01 00:04,26.2,0,146.9,1,1006.7,1013.2,82.3,0,0
131,2020-08-01 00:05,26.2,0,132,.9,1006.7,1013.2,82.3,0,0
131,2020-08-01 00:06,26.2,0,138.1,1.1,1006.7,1013.2,82.4,0,0
131,2020-08-01 00:07,26.2,0,139.4,1.2,1006.7,1013.2,82.5,0,0
131,2020-08-01 00:08,26.2,0,146.3,1,1006.7,1013.2,82.6,0,0
131,2020-08-01 00:09,26.2,0,130.2,.6,1006.7,1013.2,82.7,0,0
131,2020-08-01 00:10,26.2,0,128.6,.9,1006.7,1013.2,82.8,0,0
131,2020-08-01 00:11,26.2,0,137.4,1.2,1006.7,1013.2,82.8,0,0
131,2020-08-01 00:12,26.2,0,131.7,.9,1006.7,1013.2,82.8,0,0
131,2020-08-01 00:13,26.2,0,128.9,.7,1006.7,1013.2,82.9,0,0
131,2020-08-01 00:14,26.2,0,137.3,.8,1006.7,1013.2,83,0,0
131,2020-08-01 00:15,26.2,0,137.5,1,1006.7,1013.2,83,0,0
131,2020-08-01 00:16,26.2,0,129.1,1.1,1006.7,1013.2,83,0,0
131,2020-08-01 00:17,26.2,0,137.4,1,1006.7,1013.2,82.9,0,0
131,2020-08-01 00:18,26.2,0,132.4,1.2,1006.7,1013.2,82.8,0,0
131,2020-08-01 00:19,26.2,0,148.8,1,1006.7,1013.2,82.8,0,0
131,2020-08-01 00:20,26.1,0,163.3,.7,1006.7,1013.2,82.9,0,0
131,2020-08-01 00:21,26.1,0,137.2,.6,1006.7,1013.2,83,0,0
131,2020-08-01 00:22,26.1,0,129.2,.7,1006.6,1013.1,83.1,0,0
131,2020-08-01 00:23,26.1,0,157.7,.6,1006.6,1013.1,83.1,0,0
131,2020-08-01 00:24,26.1,0,141,1.2,1006.6,1013.1,83.1,0,0
131,2020-08-01 00:25,26,0,143.3,1.5,1006.6,1013.1,83.2,0,0
131,2020-08-01 00:26,26,0,146.4,1.1,1006.6,1013.1,83.2,0,0
131,2020-08-01 00:27,26,0,146.7,1,1006.6,1013.1,83.3,0,0
131,2020-08-01 00:28,26,0,133.8,.5,1006.6,1013.1,83.4,0,0
