지점,일시,기온(°C),누적강수량(mm),풍향(deg),풍속(m/s),현지기압(hPa),해면기압(hPa),습도(%),일사(MJ/m^2),일조(Sec)
159,2019-07-01 00:01,22.5,0,219.2,5.1,996,1003.9,89.1,0,0
159,2019-07-01 00:02,22.5,0,236.7,4.1,996,1003.9,89.4,0,0
159,2019-07-01 00:03,22.5,0,236.6,2.9,996,1003.9,89.3,0,0
159,2019-07-01 00:04,22.6,0,228.6,3.2,996.1,1004,89.1,0,0
159,2019-07-01 00:05,22.6,0,210.3,3.2,996.1,1004,88.9,0,0
159,2019-07-01 00:06,22.6,0,235.7,2.9,996.1,1004,88.8,0,0
159,2019-07-01 00:07,22.5,0,213.2,2.5,996.1,1004,88.8,0,0
159,2019-07-01 00:08,22.5,0,226.7,2.7,996.1,1004,89,0,0
159,2019-07-01 00:09,22.5,0,229.2,2.8,996.1,1004,89.2,0,0
159,2019-07-01 00:10,22.5,0,208.7,2.3,996.1,1004,89.4,0,0
159,2019-07-01 00:11,22.5,0,227.6,2.7,996.1,1004,89.5,0,0
159,2019-07-01 00:12,22.5,0,201,3.5,996.1,1004,89.4,0,0
159,2019-07-01 00:13,22.4,0,209.6,2.5,996,1003.9,89.6,0,0
159,2019-07-01 00:14,22.4,0,193.3,3.3,996,1003.9,89.8,0,0
159,2019-07-01 00:15,22.4,0,197.6,4,996,1003.9,90.1,0,0
159,2019-07-01 00:16,22.3,0,189.4,3.4,996,1003.9,90.4,0,0
159,2019-07-01 00:17,22.2,0,183.8,2.4,996,1003.9,90.8,0,0
159,2019-07-01 00:18,22.2,0,191.4,2.8,996,1003.9,91.2,0,0
159,2019-07-01 00:19,22.2,0,188.3,4,996,1003.9,91.6,0,0
159,2019-07-01 00:20,22.2,0,209.4,3.3,996,1003.9,91.9,0,0
159,2019-07-01 00:21,22.1,0,191.9,4.5,996,1003.9,92.2,0,0
159,2019-07-01 00:22,22.1,0,194.9,4.7,996,1003.9,92.4,0,0
159,2019-07-01 00:23,22.1,0,196.6,4.2,996,1003.9,92.6,0,0
159,2019-07-01 00:24,22,0,197.1,3.5,996,1003.9,92.8,0,0
159,2019-07-01 00:25,22,0,194.2,3.6,996,1003.9,93,0,0
159,2019-07-01 00:26,22,0,199.3,4.5,996,1003.9,93.2,0,0
159,2019-07-01 00:27,22,0,204,4.6,996,1003.9,93.3,0,0
159,2019-07-01 00:28,22,0,199.2,4.6,996,1003.9,93.4,0,0
159,2019-07-01 00:29,21.9,0,191.9,2.9,996,1003.9,93.5,0,0
159,2019-07-01 00:30,21.9,0,211.4,3.6,995.9,1003.8,93.6,0,0
159,2019-07-01 00:31,21.9,0,207.7,4.7,995.9,1003.8,93.8,0,0
159,2019-07-01 00:32,21.9,0,211.5,4.4,995.9,1003.8,93.9,0,0
159,2019-07-01 00:33,21.8,0,197.8,5.1,995.9,1003.8,94.5,0,0
159,2019-07-01 00:34,21.8,0,193,4.6,996,1004,94.6,0,0
159,2019-07-01 00:35,21.8,0,190.7,4,996,1004,94.7,0,0
159,2019-07-01 00:36,21.8,0,197.9,4.8,996,1004,94.8,0,0
159,2019-07-01 00:37,21.7,0,198.8,4.9,995.9,1003.9,94.9,0,0
159,2019-07-01 00:38,21.7,0,196.4,5.1,995.9,1003.9,95,0,0
159,2019-07-01 00:39,21.7,0,206.1,4.6,995.9,1003.9,95.1,0,0
159,2019-07-01 00:40,21.7,0,205.2,3.8,995.9,1003.9,95.2,0,0
159,2019-07-01 00:41,21.7,0,204.8,3.7,995.9,1003.9,95.3,0,0
159,2019-07-01 00:42,21.7,0,199.1,3.9,995.8,1003.8,95.4,0,0
159,2019-07-01 00:43,21.6,0,204.4,3.6,995.8,1003.8,95.4,0,0
159,2019-07-01 00:44,21.6,0,213.9,3.2,995.8,1003.8,95.5,0,0
159,2019-07-01 00:45,21.6,0,212.5,3.3,995.8,1003.8,95.5,0,0
159,2019-07-01 00:46,21.6,0,207.6,3.4,995.7,1003.7,95.5,0,0
159,2019-07-01 00:47,21.6,0,224.4,2.9,995.8,1003.8,95.6,0,0
159,2019-07-01 00:48,21.6,0,226,2.9,995.8,1003.8,95.6,0,0
159,2019-07-01 00:49,21.6,0,253.4,2.6,995.8,1003.8,95.6,0,0
159,2019-07-01 00:50,21.6,0,254.7,2.8,995.9,1003.9,95.7,0,0
159,2019-07-01 00:51,21.6,0,254.9,2.7,995.9,1003.9,95.7,0,0
159,2019-07-01 00:52,21.6,0,241.6,2.4,995.9,1003.9,95.8,0,0
159,2019-07-01 00:53,21.6,0,248.2,3.1,995.9,1003.9,95.8,0,0
159,2019-07-01 00:54,21.6,0,245.8,2.6,995.9,1003.9,95.8,0,0
159,2019-07-01 00:55,21.6,0,230,2.8,995.9,1003.9,95.8,0,0
159,2019-07-01 00:56,21.6,0,238.6,3,995.9,1003.9,95.9,0,0
159,2019-07-01 00:57,21.6,0,236.2,3,995.9,1003.9,96,0,0
159,2019-07-01 00:58,21.6,0,226.5,2.4,995.9,1003.9,96.1,0,0
159,2019-07-01 00:59,21.6,0,248.4,2,995.8,1003.8,96.2,0,0
159,2019-07-01 01:00,21.6,0,227.6,2.6,995.9,1003.9,96.2,0,0
159,2019-07-01 01:01,21.6,0,223,3.2,995.8,1003.8,96.2,0,0
159,2019-07-01 01:02,21.5,0,213.6,3.8,995.8,1003.8,96.3,0,0
159,2019-07-01 01:03,21.6,0,208.3,4,995.8,1003.8,96.3,0,0
159,2019-07-01 01:04,21.5,0,209.6,3.3,995.8,1003.8,96.4,0,0
159,2019-07-01 01:05,21.6,0,212.3,3.4,995.8,1003.8,96.3,0,0
